cell,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1,14996.000000000002,10316.0,10726.0,17999.0,12555.0,17641.0,24207.0,14232.0,6738.0,7398.0,40891.0,33573.0,15401.0,9492.0,7774.999999999999,6931.0,16147.0,6534.0,6501.0,5981.0,6039.0
3,22998.0,20464.0,21895.0,19491.0,22479.0,25475.0,56653.00000000001,60905.99999999999,63266.99999999999,42971.0,24395.000000000004,14989.0,15050.999999999998,13367.0,11547.0,20988.0,12395.000000000002,18526.0,45448.0,33713.0,18755.0
4,3149.0,5840.0,4886.0,7730.0,9779.0,4946.0,7111.0,3721.0,16929.0,9079.0,3893.0,3437.9999999999995,9805.0,7608.0,3639.9999999999995,3122.0,9758.0,3957.0,3290.0,3212.0,3134.0
5,19149.0,13382.0,6572.0,5566.0,3558.0,2905.0,3030.9999999999995,2816.0,2888.0,2928.0,3127.0000000000005,2664.0,2764.0,2704.0,2852.0,2970.0,2989.0,2651.0,2672.0,2888.0,3005.0
6,16976.0,29238.0,20025.0,11024.0,6665.0,32052.999999999996,27219.0,33831.0,35722.0,18676.0,14875.000000000002,9564.0,5999.0,6880.0,16209.000000000002,11393.0,9650.0,30274.0,7009.999999999999,6573.0,5969.0
7,5961.0,2970.0,2831.0,2712.0,3097.0,2816.0,3118.0,3057.0,3248.0,9914.0,13225.0,10875.0,7151.0,9665.0,5048.0,3049.0,6306.0,5968.0,7950.0,8952.0,3113.0
8,10036.0,7257.0,9427.0,30280.0,14322.0,21529.0,17549.0,9783.0,16681.0,10605.0,6750.0,5304.0,5065.0,4956.0,10276.0,19637.0,18603.0,12134.999999999998,19194.0,4355.0,4358.0
9,9380.0,5162.0,3315.0,11090.0,11015.0,7045.0,3493.0,2887.0,2666.0,2625.0,2988.0,15338.0,6623.0,3972.0,3325.0,5942.0,4779.0,2694.0,2242.0,2010.0,2379.0
9,2521.0,2846.0,2749.0,5085.0,18354.0,8050.0,9538.0,5105.0,3755.0000000000005,4108.0,2723.0,3669.0,2808.0,7846.0,7246.0,5315.0,10103.0,8490.0,3504.0,3476.0,2397.0
10,960.0,954.0,4131.0,1586.0,3140.0,1999.0,3309.0,2155.0,1491.0,861.0,947.0,1005.0000000000001,924.0,954.0,970.0,945.0,946.0,789.0,967.0,905.0,842.0
